Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
ŠAMPON ELSEVE HYALURON 250ml,90598612,LOREAL ELSEVE,0.25 l,ko,3600524029500,KOZMETIKA,5.19,20.76,,,4.89
ŠAMPON ELSEVE DREAM LONG 250ml,90361927,LOREAL ELSEVE,0.25 l,ko,3600523756155,KOZMETIKA,5.09,20.36,,,4.79
ŠAMPON ELSEVE HYALURON PURE 400 ml,90800300,LOREAL ELSEVE,0.40 l,ko,3600524135041,KOZMETIKA,6.89,17.23,,,6.49
REGENERATOR ELSEVE HYALURON 200ml,90598610,LOREAL ELSEVE,0.20 l,ko,3600524029753,KOZMETIKA,5.19,25.95,,,4.89
PJENA ZA SAMOTAM AMBRE SOL 200ml,90406388,GARNIER AMBRE SOLAIR,0.20 l,ko,3600542298278,KOZMETIKA,17.79,88.95,,,17.79
ULJE AMBRE SOL  F15 150 ml,90784700,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542452434,KOZMETIKA,,76.4,11.46,16.39,15.39
SPREJ AMB SOL NEMO DJ F50+ 150ml,90607881,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542444231,KOZMETIKA,,100.2,15.03,21.49,19.99
SPREJ AMBR SOL AFTER 150 ml,90887221,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542625975,KOZMETIKA,,55.87,8.38,11.99,11.39
MLIJEKO AMBR SOL 175 ml SPF50,90887214,GARNIER AMBRE SOLAIR,0.08 l,ko,3600542624961,KOZMETIKA,,191.07,14.33,20.49,18.99
SPREJ AMBRE SOL SENS ADV SPF50+ 150 ml,90784691,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542520423,KOZMETIKA,,102.53,15.38,21.99,20.49
SPREJ AMBRE S KIDS SENS SPF50 270ml,90705906,GARNIER AMBRE SOLAIR,0.27 l,ko,3600542522915,KOZMETIKA,,63.44,17.13,24.49,22.99
MLIJEKO AMBR SOL SPF30 175 ml,90887218,GARNIER AMBRE SOLAIR,0.08 l,ko,3600542624916,KOZMETIKA,,182.67,13.7,19.59,18.39
MLIJEKO AMB SOLAIRE BRO SPF30 150 ml,90887187,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542602082,KOZMETIKA,,85.73,12.86,18.39,17.19
SRED.SUNČ. BEBE F50+ 50ml,90136772,GARNIER AMBRE SOLAIR,0.05 l,ko,3600541436190,KOZMETIKA,,184.4,9.22,13.19,12.39
ULJE SPR AMBRE SOL F30 150ml,90064123,GARNIER AMBRE SOLAIR,0.15 l,ko,3600542452465,KOZMETIKA,,107.2,16.08,22.99,21.49
STICK AMBR SOL SPF50+ 9 ml,90887193,GARNIER AMBRE SOLAIR,0.01 l,ko,3600542624602,KOZMETIKA,,1071.11,9.64,13.79,12.99
MLIJEKO AMBRE SOL NAKON SUN 400ml,90089854,GARNIER AMBRE SOLAIR,0.40 l,ko,3600540305381,KOZMETIKA,,33.2,13.28,18.99,17.79
LOSION AMBR SOL PREP 200 ml,90887211,GARNIER AMBRE SOLAIR,0.20 l,ko,3600540659279,KOZMETIKA,,48.2,9.64,13.79,12.99
KREMA AMB SOL SPF50 40 ml,90887203,GARNIER AMBRE SOLAIR,0.04 l,ko,3600542297813,KOZMETIKA,,321.5,12.86,18.39,17.19
ULJE AMBRE SOL KOKOS 200ml,06592083,GARNIER AMBRE SOLAIR,0.20 l,ko,3600542450645,KOZMETIKA,,52.4,10.48,14.99,13.99
VISKI MONKEY SHOULDER 0.70 L,90234946,MONKEY SHOULDER,0.70 l,ko,5010327105215,PIĆE,40.49,57.84,,,37.49
LIKER SUHA SMOKVA INCANTO 0.5l,90363312,INCANTO,0.50 l,ko,3858891172781,PIĆE,15.99,31.98,,,14.79
VODA IZVORSKA SANTA 0.5L PET,90319678,SANTA,0.50 l,ko,3859891355020,PIĆE,0.79,1.58,,,0.73
VODA GAZIRANA SANTA 1.5L PET,90319681,SANTA,1.50 l,ko,3859891355044,PIĆE,0.97,0.65,,,0.89
VODA IZVORSKA SANTA 1.5L PET,90319680,SANTA,1.50 l,ko,3859891355013,PIĆE,0.97,0.65,,,0.89
LIKER TERANINO ROSSI 0.5l,90424780,ROSSI,0.50 l,ko,3859891585434,PIĆE,22.49,44.98,,,20.99
SIR MEKI PLAVA PL 100 g CASTELLO,90789750,CASTELLO,0.10 kg,ko,5760466819602,HRANA,2.85,28.5,,,2.85
UMAK SLATKI OD PAPRIKE 250ML YOUWOK,01491662,YOUWOK,0.25 l,ko,8717228380051,HRANA,3.99,15.96,,,3.59
JOGURT Z BREGOV 2.8% 200g VINDIJA,02330053,Z BREGOV,0.20 kg,ko,3850108030020,HRANA,0.49,2.45,,,0.49
PROTEINSKI NAPITAK ČOK/BAN 0.5L VIN,90513941,Z BREGOV,0.50 l,ko,3850108023718,HRANA,2.99,5.98,,,2.75
MLIJ NAP POPY SHAKE VAN 200ml VIND,90363584,Z BREGOV,0.20 l,ko,3850108035421,HRANA,1.35,6.75,,,1.25
JOGURT 2.8%MM 500G  PET VINDIJA,90513984,Z BREGOV,0.50 kg,ko,3850108037371,HRANA,1.85,3.7,,,1.65
MLIJEKO SVJEŽE Z BREG 21D 3.2/1L PET,90513979,Z BREGOV,1.00 l,ko,3850108011845,HRANA,1.85,1.85,,,1.65
KEFIR 330G VINDIJA,90513959,Z BREGOV,0.33 kg,ko,3850108037562,HRANA,1.55,4.7,,,1.35
JOGURT 2.8% 1000g PET BOCA VINDIJA,90513894,Z BREGOV,1.00 kg,ko,3850108037388,HRANA,2.89,2.89,,,2.65
SIR TVRDI KOZJI CAPROD 1/4 KRIŠ VIND,90410422,Z BREGOV,1.00 kg,kg,3850108052886,HRANA,40.99,40.99,,,33.49
MLIJEKO BEZ LAKTOZE 2.8% 0.2L VINDIJA,90361910,Z BREGOV,0.20 l,ko,3850108023589,HRANA,0.69,3.45,,,0.63
SIR POLUTV TILZIT MAP 150G VINDIJA,90145042,Z BREGOV,0.15 kg,ko,3850108053913,HRANA,3.39,22.6,,,3.19
KEFIR 3.5% 200g VINDIJA,02330941,Z BREGOV,0.20 kg,ko,3850108030525,HRANA,0.89,4.45,,,0.79
BOJA PALETTE DELUXE 880  2394,06542972,PALETTE DELU,1.00 ko,ko,3838824177052,KOZMETIKA,6.89,6.89,,,4.68
BOJA PALETTE DELUXE 800  2318,06542969,PALETTE DELU,1.00 ko,ko,3838824176994,KOZMETIKA,6.89,6.89,,,4.79
BOJA PALETTE DELUXE 345,06540596,PALETTE DELU,1.00 ko,ko,3838824176710,KOZMETIKA,6.49,6.49,,,4.79
BOJA PALETTE ICC A10 INS COLOR,06548066,PALETTE ICC,1.00 ko,ko,3838824159133,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N6     0088,06540414,PALETTE ICC,1.00 ko,ko,3838824159614,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N1 CRNA,06540410,PALETTE ICC,1.00 ko,ko,3838824159416,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC W5 NUGAT,06540965,PALETTE ICC,1.00 ko,ko,3838824184203,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N3     0064,06540412,PALETTE ICC,1.00 ko,ko,3838824159492,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC R4     0163,06540421,PALETTE ICC,1.00 ko,ko,3838824159751,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC R2 TAMNI MAHAGONIJ,06542426,PALETTE ICC,1.00 ko,ko,3838824218557,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N2     0057,06540411,PALETTE ICC,1.00 ko,ko,3838824159454,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC C1     0125,06540417,PALETTE ICC,1.00 ko,ko,3838824159171,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC RI5    0501,06540397,PALETTE ICC,1.00 ko,ko,3838824159898,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N4     0071,06540413,PALETTE ICC,1.00 ko,ko,3838824159539,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC RFE3   0187,06540423,PALETTE ICC,1.00 ko,ko,3838824159850,KOZMETIKA,6.29,6.29,,,3.49
BOJA PALETTE ICC N7 INS COL 0095,06548065,PALETTE ICC,1.00 ko,ko,3838824159652,KOZMETIKA,6.29,6.29,,,3.49
GEL TUŠ PALM OS OLIVE 250ml,06520985,PALMOLIVE,0.25 l,ko,5996175230975,KOZMETIKA,2.99,11.96,,,2.99
KUPKA PALM OS SENS 500ml 1261,06520377,PALMOLIVE,0.50 l,ko,8718951259119,KOZMETIKA,5.89,11.78,,,5.29
SAPUN TEK PALM OLIVE MILK 300ml,06510167,PALMOLIVE,0.30 l,ko,8693495017633,KOZMETIKA,3.89,12.97,,,3.39
ŠAMPON PALM 2U1 ALL HAIR 350ml,90077204,PALMOLIVE,0.35 l,ko,8718951577008,KOZMETIKA,4.49,12.83,,,4.19
SAPUN TEK PALM AQUARIUM 300ml 3040,06510006,PALMOLIVE,0.30 l,ko,8003520013040,KOZMETIKA,3.69,12.3,,,3.39
SAPUN TEK PALM LHS DOYP MILK&HONEY 1L,90311122,PALMOLIVE,1.00 l,ko,8714789992013,KOZMETIKA,5.99,5.99,,,5.39
SAPUN TEK PALM LHS DOYP ALMOND 1L,90282231,PALMOLIVE,1.00 l,ko,8714789991993,KOZMETIKA,5.99,5.99,,,5.39
GEL TUŠ PALM MILK&PROTEIN 750 ml,90810384,PALMOLIVE,0.75 l,ko,8718951543874,KOZMETIKA,5.89,7.85,,,5.49
GEL ZA TUŠ PALM KIDS 750ML,90167402,PALMOLIVE,0.75 ko,ko,8693495042857,KOZMETIKA,7.29,9.72,,,6.99
SAPUN PALM OS MILK&ROSE 90g,90031241,PALMOLIVE,0.09 kg,ko,8693495034258,KOZMETIKA,1.69,18.78,,,1.52
GEL TUŠ PALM COCO 250ml,06521320,PALMOLIVE,0.25 l,ko,8714789732923,KOZMETIKA,2.99,11.96,,,2.99
GEL TUŠ PALM MACADAMIA 750 ml,90810388,PALMOLIVE,0.75 l,ko,8718951350137,KOZMETIKA,5.89,7.85,,,5.49
ŠAMPON PALM APPLE M FRUIT 350ml,90077183,PALMOLIVE,0.35 l,ko,8714789880488,KOZMETIKA,4.49,12.83,,,4.19
ŠAMPON PALM PROTIV PRHUTI 350ml,90077206,PALMOLIVE,0.35 l,ko,8718951576919,KOZMETIKA,4.49,12.83,,,4.19
SAPUN PALM OS ALOE&OLIVE 90g,90031239,PALMOLIVE,0.09 kg,ko,8693495033985,KOZMETIKA,1.69,18.78,,,1.52
ŠAMPON PALM CITRUS 350ml,90078234,PALMOLIVE,0.35 l,ko,8714789880464,KOZMETIKA,4.49,12.83,,,4.19
SAPUN TEK PALM MED&MLIJ 300ml PUM,06510036,PALMOLIVE,0.30 l,ko,8003520013026,KOZMETIKA,3.89,12.97,,,3.39
SALV PALOMA US BUN 33X33 3SL 20/1,90699090,PALOMA,20.00 ko,ko,3838952034272,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA US MIX 33X33 3SL 20/1,90699050,PALOMA,20.00 ko,ko,3838952008426,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA US CHI 33X33 3SL 20/1,90699086,PALOMA,20.00 ko,ko,3838952034197,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA BOŽIĆ PINK 33X33 20/1,90726741,PALOMA,1.00 ko,ko,3838952034531,PROIZVODI ZA KUĆANSTVO,2.29,2.29,,,2.29
RUČNIK PAP PALOMA MULTIFUN 2SL 4/1,90401403,PALOMA,4.00 ko,ko,3838952025775,PROIZVODI ZA KUĆANSTVO,1.55,0.39,,,1.55
SALV PALOMA BOŽIĆ DEER 33X33 20/1,90726742,PALOMA,1.00 ko,ko,3838952034470,PROIZVODI ZA KUĆANSTVO,2.29,2.29,,,2.29
SALV PALOMA US EGGS 33X33 3SL 20/1,90699083,PALOMA,20.00 ko,ko,3838952034296,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA US TUL 33X33 3SL 20/1,90699080,PALOMA,20.00 ko,ko,3838952034098,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA BOŽIĆ SANTA 33X33 20/1,90726744,PALOMA,1.00 ko,ko,3838952034937,PROIZVODI ZA KUĆANSTVO,2.29,2.29,,,2.29
SALV PALOMA US PINK 33X33 3SL 20/1,90699087,PALOMA,20.00 ko,ko,3838952034319,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA US FLOW 33X33 3SL 20/1,90699082,PALOMA,20.00 ko,ko,3838952034135,PROIZVODI ZA KUĆANSTVO,1.85,0.09,,,2.29
SALV PALOMA BOŽIĆ TREE 33X33 20/1,90726734,PALOMA,1.00 ko,ko,3838952034494,PROIZVODI ZA KUĆANSTVO,2.29,2.29,,,2.29
SALV PALOMA US TWIG 33X33 3SL 20/1,90699084,PALOMA,20.00 ko,ko,3838952034173,PROIZVODI ZA KUĆANSTVO,0.1,0.01,,,2.29
RUČNIK PAP PALOMA MEGA 3SL 2/1,90069679,PALOMA,2.00 ko,ko,3838952018814,PROIZVODI ZA KUĆANSTVO,3.79,1.9,,,3.58
SALVETE PALOMA ELITE 33x33 3sl 16/1,90498384,PALOMA,16.00 ko,ko,3838952028165,PROIZVODI ZA KUĆANSTVO,2.95,0.18,,,2.75
SALV PALOMA BOŽIĆ BERRIES 33X33 20/1,90726728,PALOMA,1.00 ko,ko,3838952034630,PROIZVODI ZA KUĆANSTVO,2.65,2.65,,,2.29
PEL PAMPERS AB MAXIPACK S6 48/1,90335553,PAMPERS,48.01 ko,ko,8001090949219,TOALETNE POTREPŠTINE,14.4,0.3,,,14.4
PEL PAMPERS AB MAXIPACK S4 62/1,90335528,PAMPERS,62.04 ko,ko,8001090948731,TOALETNE POTREPŠTINE,,0.24,14.99,14.99,14.99
ŠUNKA PUR PEČ PIK 100g NAR MA,90570277,PIK,0.10 kg,ko,3850139522150,HRANA,2.95,29.5,,,2.75
PANCETA CCA 350g VAC PIK VRBOVEC,02012716,PIK,1.00 kg,kg,3850139030266,HRANA,25.49,25.49,,,23.49
PUREĆA CLASSIC NAR 100g PIK,90409803,PIK,0.10 kg,ko,3850139520316,HRANA,2.59,25.9,,,2.39
PRSA PUREĆA U OVITKU PIK,90409797,PIK,1.00 kg,kg,3850139520460,HRANA,15.79,15.79,,,14.59
KULEN 650g REZ PIK,90180362,PIK,1.00 kg,kg,,HRANA,23.99,23.99,,,21.99
ZIMSKA SALAMA 650g MA REZ,02024463,PIK,1.00 kg,ko,,HRANA,22.99,22.99,,,21.49
MIJEŠANO MLJEVENO MESO 1 KG (MA),90563125,PIK VRBOVEC,1.00 kg,ko,3850139522495,HRANA,5.04,5.04,,,5.04
PRASETINA PAK PIK,90407469,PIK VRBOVEC,1.00 kg,kg,3850139541830,HRANA,6.89,6.89,,,6.89
JUN TRBUŠINA  M PAK PIK III KAT,02412008,PIK VRBOVEC,1.00 kg,kg,3850139640090,HRANA,11.59,11.59,,,11.59
SV MLJEVENA 540G (MA),90276060,PIK VRBOVEC,0.54 kg,ko,3850139540598,HRANA,2.22,4.11,,,2.22
MARINIRANI SV KARE BK PIK,90096206,PIK VRBOVEC,1.00 kg,kg,3850139436198,HRANA,9.39,9.39,,,9.29
PIK PEČENA ŠUNKA NAR 125g MA,90291848,PIK VRBOVEC,0.13 kg,ko,3850139350401,HRANA,3.39,27.12,,,3.19
AMERIČKI BURGER 600g PIK,90094874,PIK VRBOVEC,0.60 kg,ko,3850139435498,HRANA,7.59,12.65,,,7.29
ŠUNKA U OVITKU NAR 125g MA PIK VRBOV,02036496,PIK VRBOVEC,0.13 kg,ko,3850139171051,HRANA,2.85,22.8,,,2.65
TIROLSKA KOB PIK VRBOVEC,02032322,PIK VRBOVEC,1.00 kg,kg,3850139170054,HRANA,11.39,11.39,,,10.59
GRILL ĆEVAPČIĆI 600g PIK,90288291,PIK VRBOVEC,0.60 kg,ko,3850139445091,HRANA,5.99,9.98,,,5.39
KOBASICA KRANJSKA 300g VAC PIK VRBOVEC,90279646,PIK VRBOVEC,0.30 kg,ko,3850139180015,HRANA,5.09,16.97,,,4.69
KULEN NAR 100G MA PIK,90240711,PIK VRBOVEC,0.10 kg,ko,3850139012132,HRANA,3.19,31.9,,,2.19
KULEN 650g MA PIK,90180358,PIK VRBOVEC,0.65 kg,ko,3850139240061,HRANA,15.59,23.99,,,14.39
SV SLAB I LEĐA SK BF ODR 575g MA,02404378,PIK VRBOVEC,0.58 kg,ko,3850139437515,HRANA,4.89,8.5,,,4.39
SV VRAT SK NAR 640g PIK VRBOVEC,02404367,PIK VRBOVEC,0.64 kg,ko,3850139437508,HRANA,5.19,8.11,,,4.59
ŠUNKA U OVITKU PIK VRBOVEC,02032319,PIK VRBOVEC,1.00 kg,kg,3850139170856,HRANA,14.19,14.19,,,13.19
ZIMSKA SALAMA 330g MA PIK,02024474,PIK VRBOVEC,0.33 kg,ko,3850139010626,HRANA,9.19,27.85,,,8.59
ZIMSKA SALAMA 650g MA PIK,02024460,PIK VRBOVEC,0.65 kg,ko,3850139010589,HRANA,14.99,23.06,,,13.99
SV VRAT BK ODR 560g PIK,90385917,PIK VRBOVEC,0.56 kg,ko,3850139445770,HRANA,5.79,10.34,,,4.69
BUĐOLA 1/2 VAK SLJEME,90361709,PIK VRBOVEC,1.00 kg,kg,3850139181111,HRANA,28.49,28.49,,,26.49
MORTADELA S MASLINAMA NAR 150g MA,90062455,PIK VRBOVEC,0.15 kg,ko,3850139171099,HRANA,3.19,21.27,,,2.99
PANONA SALAMA MA PIK VRBOVEC,02024471,PIK VRBOVEC,1.00 kg,kg,3850139010596,HRANA,25.49,25.49,,,23.49
ČAJNA KOB 650g MA PIK VRBOVEC,02024461,PIK VRBOVEC,0.65 kg,ko,3850139010541,HRANA,13.19,20.29,,,11.45
ŠUNKA DIMLJENA 1/2 VAC PIK VRBOVEC,02016324,PIK VRBOVEC,1.00 kg,kg,3850139340075,HRANA,14.19,14.19,,,13.19
ROŠTILJ KOBASICA 420g (MA) PIK VRBOVEC,90360401,PIK VRBOVEC,0.42 kg,ko,3850139443592,HRANA,4.19,9.98,,,3.79
SUHA PEČENICA 1/2 VAK PIK,90320193,PIK VRBOVEC,1.00 kg,kg,3850139030563,HRANA,25.49,25.49,,,23.49
HAMBURGER VAK 350g PIK,90141927,PIK VRBOVEC,0.35 kg,ko,3850139051353,HRANA,7.49,21.4,,,6.99
ŠUNKA DELIKATES NAR 150g,90064794,PIK VRBOVEC,0.15 kg,ko,3850139171723,HRANA,3.39,22.6,,,3.19
KOBASICA ROŠTILJSKA 460g PIK,90039203,PIK VRBOVEC,0.46 kg,ko,3850139171587,HRANA,6.89,14.95,,,6.39
MIJEŠ MLJEV MESO 850g MA PIK VRBOVEC,02404336,PIK VRBOVEC,0.85 kg,ko,3850139435917,HRANA,6.99,8.22,,,3.84
HRENOVKE BEZ OV 250g PIK VRBOVEC,02048502,PIK VRBOVEC,0.25 kg,ko,3850139310825,HRANA,3.09,12.36,,,2.85
ŠUNKA KUHANA NAR 125g MA PIK VRBOVEC,02036499,PIK VRBOVEC,0.13 kg,ko,3850139360516,HRANA,2.85,22.8,,,2.65
MORTADELA PIK NAR 150g MA PIK VRBOVE,02036498,PIK VRBOVEC,0.15 kg,ko,3850139171044,HRANA,3.19,21.27,,,2.95
MORTADELA S MASLIN VAC PIK VRBOVEC,02036291,PIK VRBOVEC,1.00 kg,kg,3850139310863,HRANA,12.59,12.59,,,8.49
PANONA SALAMA NAR 100g MA PIK VRBOVE,02024485,PIK VRBOVEC,0.10 kg,ko,3850139010855,HRANA,3.39,33.9,,,2.19
TIROLSKA KOB 400g PIK VRBOVEC,02036542,PIK VRBOVEC,0.40 kg,ko,3850139171235,HRANA,5.19,12.98,,,4.79
PULLED PORK 500g VAK PIK,90682745,PIK VRBOVEC,0.50 kg,ko,3850139130201,HRANA,8.29,16.58,,,7.89
MESNI UŠTIPCI 300g PIK VRBOVEC (MA),90602829,PIK VRBOVEC,0.30 kg,ko,3850139522341,HRANA,3.59,11.97,,,3.29
KULEN 330G PIK MA,90232137,PIK VRBOVEC,0.33 kg,ko,3850139050028,HRANA,9.19,27.85,,,8.59
ŠUNKA FINA NAR. 150g MA PIK,90036524,PIK VRBOVEC,0.15 kg,ko,3850139250671,HRANA,3.79,25.27,,,3.49
SV SLABINA I LEĐA BK ODR 560g PIK,90032093,PIK VRBOVEC,0.56 kg,ko,3850139431681,HRANA,6.19,11.05,,,2.79
SV CARSKO MESO NAR 550g MA PIK VRBOV,02404385,PIK VRBOVEC,0.55 kg,ko,3850139437492,HRANA,4.89,8.89,,,4.69
ĆEVAPČIĆI SVJEŽI 810g  PIK VRBOVEC,02404064,PIK VRBOVEC,0.81 kg,ko,3850139435757,HRANA,10.59,13.07,,,10.19
DEBRECINKA 440g VAC PIK VRBOVEC,02036535,PIK VRBOVEC,0.44 kg,ko,3850139330977,HRANA,5.09,11.57,,,4.69
MIJEŠ MLJEV MESO 540g (MA),90276063,PIK VRBOVEC,0.54 kg,ko,3850139540635,HRANA,5.79,10.72,,,5.49
MARIN SVINJSKA REBRA(VAKM),90222299,PIK VRBOVEC,1.00 kg,kg,3850139437942,HRANA,8.59,8.59,,,5.87
SVINJSKI FILE VAC,90144266,PIK VRBOVEC,1.00 kg,kg,3850139540925,HRANA,10.39,10.39,,,5.38
PANONA SALAMA S PAPRIKOM MA PIK,90054782,PIK VRBOVEC,1.00 kg,kg,3850139011036,HRANA,25.49,25.49,,,23.49
NEKTAR MOJ DAN MULTIVITAMIN 2L,90513363,MOJ DAN,2.00 l,ko,3850334411914,PIĆE,2.05,1.03,,,1.39
NEKTAR MOJ DAN JAB/GROŽ/CRV VOĆ 1L,90699247,MOJ DAN,1.00 l,ko,3850334028075,PIĆE,1.45,1.45,,,1.35
SOK 100% MOJ DAN ANANAS 1L,90683064,MOJ DAN,1.00 l,ko,3850334020864,PIĆE,2.45,2.45,,,2.29
SOK 100% MOJ DAN JABUKA 1L,90683067,MOJ DAN,1.00 l,ko,3850334020840,PIĆE,1.49,1.49,,,1.39
NEKTAR MOJ DAN JABUKA 2L,90513352,MOJ DAN,2.00 l,ko,3850334411891,PIĆE,2.05,1.03,,,1.39
SLAD BEN & JERRY CHOCO FUDGE 465ml,90406105,BEN & JERRY'S,0.47 l,ko,8711327370708,HRANA,10.39,22.34,,,9.49
SLAD BEN & JERRY STRAWB CH CK 465ml,90406114,BEN & JERRY'S,0.47 l,ko,8711327374126,HRANA,10.39,22.34,,,9.49
SLAD BEN & JERRY COOKIE DOUGH 465ml,90406108,BEN & JERRY'S,0.47 l,ko,8711327373105,HRANA,10.39,22.34,,,9.49
SLAD BEN & JERRY HALF BAKED 465ml,90406111,BEN & JERRY'S,0.47 l,ko,8711327371002,HRANA,10.39,22.34,,,9.49
KAŠA ZOB RISE&SMILE ČOKOLADA 65g,90713246,RISE&SMILE,0.07 kg,ko,3850334043474,HRANA,0.63,9.69,,,0.59
MUESLI RISE&SMILE VOĆE ORAŠ PREM 600g,90726152,RISE&SMILE,0.60 kg,ko,3850334045485,HRANA,4.59,7.65,,,4.29
PAH ZOBENE RISE&SMILE KRUPNE 500g,90410922,RISE&SMILE,0.50 kg,ko,3838900820698,HRANA,0.89,1.78,,,0.85
MUESLI RISE&SMILE CLASSIC 750g,90726177,RISE&SMILE,0.75 kg,ko,3850334045522,HRANA,3.29,4.39,,,3.09
KAŠA ZOB RISE&SMILE ŠUM VOĆ 4/1 260g,90713223,RISE&SMILE,0.26 kg,ko,3850334043511,HRANA,2.29,8.81,,,2.15
MUESLI GRANOLA RISE&SMILE NUTS 300 g,90775606,RISE&SMILE,0.30 kg,ko,3850334109477,HRANA,2.15,7.17,,,2.05
MUESLI CRUNCH RISE&SMILE VOĆE 350g,90726171,RISE&SMILE,0.35 kg,ko,3850334045423,HRANA,2.49,7.11,,,2.35
MUESLI GRANOLA RISE&SMILE CHOCO 300 g,90775613,RISE&SMILE,0.30 kg,ko,3850334110176,HRANA,2.15,7.17,,,2.05
MUESLI RISE&SMILE ČOKOLADA 750g,90726295,RISE&SMILE,0.75 kg,ko,3850334045461,HRANA,3.29,4.39,,,3.09
KAŠA ZOB RISE&SMILE ŠUM VOĆ 65g,90713218,RISE&SMILE,0.07 kg,ko,3850334043436,HRANA,0.63,9.69,,,0.59
KAŠA ZOB RISE&SMILE ČOKO 4/1 260g,90713226,RISE&SMILE,0.26 kg,ko,3850334043535,HRANA,2.29,8.81,,,2.15
PAHULJICE BEZ DOD. ŠEĆERA 500g RISE&SMILE,90668774,RISE&SMILE,0.50 kg,ko,8605002356944,HRANA,2.59,5.18,,,2.45
PAH ZOBENE RISE&SMILE SITNE 500g,90410927,RISE&SMILE,0.50 kg,ko,3838900820704,HRANA,0.99,1.98,,,0.79
MUESLI GRANOLA RISE&SMILE RED FRUIT 300 g,90775615,RISE&SMILE,0.30 kg,ko,3850334110268,HRANA,2.15,7.17,,,2.05
CORNFLAKES RISE&SMILE VR 500g,90730682,RISE&SMILE,0.50 kg,ko,3850334070609,HRANA,2.19,4.38,,,1.99
MUESLI CRUNCH RISE&SMILE JAG ČOK 350g,90726174,RISE&SMILE,0.35 kg,ko,3850334045393,HRANA,3.19,9.11,,,2.99
MUESLI CRUNCH RISE&SMILE  ČOKO 350g,90725324,RISE&SMILE,0.35 kg,ko,3850334045225,HRANA,3.19,9.11,,,2.99
MUESLI CRUNCH R&S MED LJEŠ BAD 350g,90726144,RISE&SMILE,0.35 kg,ko,3850334045362,HRANA,2.49,7.11,,,2.35
GIN MALFY ROSA 0.7L,90424880,MALFY,0.70 l,ko,5000299296066,PIĆE,35.49,50.7,,,31.99
GIN MALFY 0.7 L,90794970,MALFY,0.70 l,ko,5000299296028,PIĆE,35.49,50.7,,,31.99
" VINO PINOT GRIGIO FANTINI 0.75L",90483725,FANTINI,0.75 l,ko,8019873024329,PIĆE,8.99,11.99,,,8.39
GIN GARDIAN'S 0.7 L,90308595,GARDIAN S,0.70 l,ko,4033209013010,PIĆE,10.39,14.84,,,9.69
RAKIJA HR ST ŠLJIVOV  PREM SEL  0.7L,90484020,ŠLJIVOVICA,0.70 l,ko,3850112121400,PIĆE,25.49,36.41,,,23.49
VEGETA NATUR VR 150g PODRAVKA,04160309,VEGETA,0.15 kg,ko,3850104248832,HRANA,2.49,16.6,,,2.35
VEGETA 500g VREĆICA PODRAVKA,04163451,VEGETA,0.50 kg,ko,3850104008443,HRANA,4.59,9.18,,,4.29
VEGETA 250g VREĆICA PODRAVKA,04163419,VEGETA,0.25 kg,ko,3850104008597,HRANA,2.49,9.96,,,2.19
VEGETA FINO MLJEVENA 200g PODRAVKA,90770264,VEGETA,0.20 kg,ko,3856020270544,HRANA,2.15,10.75,,,2.05
VEGETA 250g+50g GRATIS PODRAVKA,90668853,VEGETA,0.25 kg,ko,3850104216466,HRANA,2.19,8.76,,,2.19
VEGETA VREĆICA 400g PODRAVKA,90408501,VEGETA,0.40 kg,ko,3850104260872,HRANA,3.89,9.73,,,3.59
VEGETA VR 150g PODRAVKA,04160558,VEGETA,0.15 kg,ko,3850104226212,HRANA,2.15,14.33,,,2.05
VEGETA NATUR DOZA 300g PODRAVKA,04160313,VEGETA,0.30 kg,ko,3850104254444,HRANA,4.09,13.63,,,3.79
VEGETA DOZA 200g PODRAVKA,06063177,VEGETA,0.20 kg,ko,3850104255274,HRANA,2.75,13.75,,,2.55
